,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU12_r,clip_id,label,source_id,appraisal
10655,1.71,0.31,0.4,0.03,0.0,1.18,0.0,0.0,Med15_S81,0,Med15,
10656,1.88,0.15,0.41,0.02,0.0,1.17,0.0,0.02,Med15_S81,0,Med15,
10657,2.03,0.18,0.54,0.1,0.0,1.18,0.0,0.02,Med15_S81,0,Med15,
10658,2.14,0.1,0.63,0.3,0.0,1.1,0.0,0.02,Med15_S81,0,Med15,
10659,2.22,0.12,0.69,0.33,0.0,1.11,0.0,0.0,Med15_S81,0,Med15,
10660,2.15,0.09,0.55,0.45,0.0,1.02,0.0,0.0,Med15_S81,0,Med15,
10661,2.01,0.2,0.42,0.36,0.0,1.04,0.0,0.0,Med15_S81,0,Med15,
10662,1.66,0.3,0.32,0.5,0.0,0.71,0.0,0.01,Med15_S81,0,Med15,
10663,1.39,0.39,0.29,0.51,0.0,0.43,0.0,0.06,Med15_S81,0,Med15,
10664,1.03,0.35,0.41,0.62,0.0,0.37,0.0,0.14,Med15_S81,0,Med15,
10665,0.94,0.35,0.47,0.8,0.0,0.28,0.0,0.23,Med15_S81,0,Med15,
10666,0.86,0.4,0.54,0.91,0.0,0.18,0.0,0.25,Med15_S81,0,Med15,
10667,0.94,0.33,0.49,0.91,0.0,0.05,0.0,0.25,Med15_S81,0,Med15,
10668,0.95,0.27,0.46,0.89,0.0,0.05,0.0,0.26,Med15_S81,0,Med15,
10669,0.88,0.26,0.41,0.89,0.0,0.05,0.0,0.31,Med15_S81,0,Med15,
10670,0.78,0.21,0.39,0.9,0.0,0.13,0.0,0.41,Med15_S81,0,Med15,
10671,0.67,0.13,0.4,0.7,0.0,0.16,0.0,0.47,Med15_S81,0,Med15,
10672,0.61,0.0,0.46,0.57,0.0,0.24,0.0,0.53,Med15_S81,0,Med15,
10673,0.67,0.0,0.52,0.57,0.0,0.22,0.0,0.43,Med15_S81,0,Med15,
10674,0.78,0.1,0.47,0.59,0.0,0.37,0.0,0.32,Med15_S81,0,Med15,
10675,1.09,0.12,0.34,0.61,0.0,0.41,0.0,0.14,Med15_S81,0,Med15,
10676,1.33,0.12,0.28,0.37,0.0,0.3,0.0,0.07,Med15_S81,0,Med15,
10677,1.79,0.06,0.29,0.71,0.0,0.13,0.0,0.1,Med15_S81,0,Med15,
10678,2.11,0.06,0.24,1.06,0.0,0.01,0.0,0.15,Med15_S81,0,Med15,
10679,2.28,0.06,0.14,1.3,0.0,0.0,0.0,0.18,Med15_S81,0,Med15,
10680,2.03,0.02,0.03,0.85,0.0,0.0,0.0,0.15,Med15_S81,0,Med15,
10681,1.7,0.05,0.03,0.29,0.08,0.13,0.0,0.15,Med15_S81,0,Med15,
10682,1.44,0.05,0.0,0.05,0.08,0.13,0.0,0.09,Med15_S81,0,Med15,
10683,1.35,0.05,0.0,0.0,0.08,0.13,0.0,0.04,Med15_S81,0,Med15,
10684,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Med15_S81,0,Med15,
10685,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Med15_S81,0,Med15,
10686,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.07,Med15_S81,0,Med15,
10687,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.19,Med15_S81,0,Med15,
10688,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.34,Med15_S81,0,Med15,
10689,0.28,0.0,0.0,0.0,0.0,0.0,0.04,0.46,Med15_S81,0,Med15,
10690,0.38,0.0,0.0,0.0,0.0,0.0,0.16,0.51,Med15_S81,0,Med15,
10691,0.35,0.05,0.0,0.0,0.0,0.0,0.25,0.59,Med15_S81,0,Med15,
10692,0.28,0.05,0.04,0.0,0.0,0.0,0.31,0.8,Med15_S81,0,Med15,
10693,0.19,0.05,0.04,0.0,0.0,0.0,0.24,0.93,Med15_S81,0,Med15,
10694,0.19,0.08,0.14,0.0,0.0,0.0,0.15,0.98,Med15_S81,0,Med15,
10695,0.24,0.08,0.21,0.0,0.0,0.0,0.05,0.85,Med15_S81,0,Med15,
10696,0.24,0.19,0.38,0.0,0.0,0.0,0.02,0.73,Med15_S81,0,Med15,
10697,0.12,0.13,0.45,0.0,0.0,0.0,0.29,0.49,Med15_S81,0,Med15,
10698,0.07,0.21,0.59,0.0,0.0,0.0,0.56,0.24,Med15_S81,0,Med15,
10699,0.01,0.12,0.51,0.0,0.0,0.0,0.59,0.17,Med15_S81,0,Med15,
10700,0.01,0.11,0.5,0.0,0.0,0.0,0.37,0.28,Med15_S81,0,Med15,
10701,0.08,0.06,0.41,0.0,0.0,0.0,0.18,0.43,Med15_S81,0,Med15,
10702,0.13,0.05,0.47,0.0,0.0,0.0,0.23,0.5,Med15_S81,0,Med15,
10703,0.13,0.03,0.47,0.0,0.0,0.0,0.23,0.56,Med15_S81,0,Med15,
10704,0.06,0.0,0.53,0.0,0.0,0.0,0.18,0.56,Med15_S81,0,Med15,
10705,0.0,0.0,0.59,0.0,0.0,0.0,0.1,0.57,Med15_S81,0,Med15,
10706,0.0,0.0,0.65,0.0,0.0,0.0,0.05,0.53,Med15_S81,0,Med15,
10707,0.0,0.0,0.65,0.0,0.04,0.12,0.03,0.36,Med15_S81,0,Med15,
10708,0.0,0.0,0.69,0.0,0.16,0.33,0.13,0.16,Med15_S81,0,Med15,
10709,0.0,0.0,0.82,0.0,0.21,0.58,0.18,0.0,Med15_S81,0,Med15,
10710,0.0,0.0,1.01,0.0,0.21,0.56,0.53,0.0,Med15_S81,0,Med15,
10711,0.07,0.02,1.03,0.0,0.16,0.38,0.41,0.01,Med15_S81,0,Med15,
10712,0.07,0.02,1.0,0.0,0.11,0.17,0.36,0.07,Med15_S81,0,Med15,
10713,0.07,0.02,0.86,0.0,0.12,0.07,0.0,0.22,Med15_S81,0,Med15,
10714,0.0,0.01,0.92,0.0,0.09,0.03,0.0,0.36,Med15_S81,0,Med15,
10715,0.0,0.01,0.91,0.0,0.08,0.0,0.0,0.5,Med15_S81,0,Med15,
10716,0.0,0.0,0.95,0.0,0.03,0.0,0.0,0.55,Med15_S81,0,Med15,
10717,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.62,Med15_S81,0,Med15,
10718,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.62,Med15_S81,0,Med15,
10719,0.0,0.0,0.92,0.0,0.0,0.0,0.04,0.6,Med15_S81,0,Med15,
10720,0.02,0.01,0.92,0.0,0.0,0.0,0.07,0.6,Med15_S81,0,Med15,
10721,0.15,0.19,0.74,0.0,0.0,0.0,0.07,0.64,Med15_S81,0,Med15,
10722,0.33,0.29,0.63,0.0,0.0,0.0,0.03,0.7,Med15_S81,0,Med15,
10723,0.36,0.28,0.51,0.0,0.0,0.0,0.0,0.67,Med15_S81,0,Med15,
10724,0.23,0.1,0.63,0.0,0.0,0.0,0.0,0.56,Med15_S81,0,Med15,
10725,0.07,0.0,0.65,0.0,0.0,0.0,0.0,0.42,Med15_S81,0,Med15,
10726,0.05,0.0,0.59,0.0,0.0,0.0,0.0,0.36,Med15_S81,0,Med15,
10727,0.07,0.0,0.42,0.0,0.0,0.0,0.0,0.34,Med15_S81,0,Med15,
10728,0.08,0.0,0.26,0.0,0.0,0.0,0.0,0.35,Med15_S81,0,Med15,
10729,0.05,0.0,0.22,0.0,0.0,0.0,0.0,0.34,Med15_S81,0,Med15,
10730,0.04,0.0,0.17,0.0,0.0,0.0,0.0,0.39,Med15_S81,0,Med15,
10731,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.34,Med15_S81,0,Med15,
10732,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.3,Med15_S81,0,Med15,
10733,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.24,Med15_S81,0,Med15,
10734,0.11,0.07,0.0,0.0,0.0,0.0,0.0,0.22,Med15_S81,0,Med15,
10735,0.44,0.07,0.01,0.0,0.0,0.1,0.0,0.18,Med15_S81,0,Med15,
10736,0.67,0.0,0.01,0.0,0.0,0.32,0.0,0.08,Med15_S81,0,Med15,
10737,1.1,0.0,0.01,0.0,0.0,0.51,0.0,0.03,Med15_S81,0,Med15,
10738,1.36,0.0,0.0,0.16,0.0,0.59,0.0,0.0,Med15_S81,0,Med15,
10739,1.58,0.0,0.0,0.36,0.0,0.59,0.0,0.0,Med15_S81,0,Med15,
10740,1.66,0.0,0.12,0.4,0.0,0.63,0.0,0.0,Med15_S81,0,Med15,
10741,1.67,0.09,0.24,0.39,0.0,0.79,0.0,0.0,Med15_S81,0,Med15,
10742,1.72,0.19,0.31,0.35,0.0,0.79,0.0,0.0,Med15_S81,0,Med15,
10743,1.81,0.35,0.19,0.54,0.0,0.74,0.0,0.0,Med15_S81,0,Med15,
10744,1.92,0.52,0.19,0.54,0.0,0.64,0.0,0.0,Med15_S81,0,Med15,
10745,1.9,0.61,0.15,0.61,0.0,0.67,0.0,0.0,Med15_S81,0,Med15,
10746,1.9,0.74,0.18,0.53,0.0,0.69,0.0,0.0,Med15_S81,0,Med15,
10747,1.75,0.53,0.15,0.52,0.0,0.62,0.0,0.0,Med15_S81,0,Med15,
10748,1.74,0.54,0.18,0.52,0.0,0.59,0.0,0.0,Med15_S81,0,Med15,
10749,1.7,0.46,0.23,0.57,0.0,0.56,0.0,0.0,Med15_S81,0,Med15,
10750,1.76,0.57,0.24,0.43,0.0,0.76,0.0,0.0,Med15_S81,0,Med15,
10751,1.86,0.48,0.17,0.42,0.0,0.53,0.0,0.0,Med15_S81,0,Med15,
10752,1.98,0.41,0.08,0.43,0.0,0.36,0.0,0.0,Med15_S81,0,Med15,
10753,1.92,0.35,0.1,0.44,0.0,0.26,0.0,0.0,Med15_S81,0,Med15,
10754,1.73,0.4,0.23,0.23,0.0,0.53,0.0,0.0,Med15_S81,0,Med15,
10755,1.51,0.43,0.4,0.01,0.0,0.81,0.0,0.0,Med15_S81,0,Med15,
10756,1.48,0.41,0.4,0.0,0.0,0.75,0.0,0.0,Med15_S81,0,Med15,
10757,1.53,0.36,0.41,0.0,0.0,0.67,0.0,0.0,Med15_S81,0,Med15,
10758,1.59,0.44,0.38,0.0,0.0,0.55,0.0,0.0,Med15_S81,0,Med15,
10759,1.62,0.53,0.43,0.02,0.0,0.63,0.0,0.0,Med15_S81,0,Med15,
10760,1.62,0.65,0.38,0.1,0.0,0.54,0.0,0.0,Med15_S81,0,Med15,
10761,1.53,0.51,0.34,0.1,0.0,0.49,0.0,0.0,Med15_S81,0,Med15,
10762,1.54,0.48,0.28,0.16,0.0,0.42,0.0,0.0,Med15_S81,0,Med15,
10763,1.6,0.4,0.32,0.19,0.0,0.48,0.0,0.0,Med15_S81,0,Med15,
10764,1.71,0.55,0.3,0.29,0.0,0.56,0.0,0.0,Med15_S81,0,Med15,
10765,1.64,0.47,0.19,0.2,0.0,0.46,0.0,0.0,Med15_S81,0,Med15,
10766,1.55,0.37,0.1,0.09,0.0,0.65,0.0,0.0,Med15_S81,0,Med15,
10767,1.4,0.1,0.06,0.0,0.0,0.67,0.0,0.0,Med15_S81,0,Med15,
10768,1.3,0.06,0.1,0.01,0.0,0.69,0.0,0.0,Med15_S81,0,Med15,
10769,0.97,0.0,0.07,0.01,0.0,0.48,0.0,0.0,Med15_S81,0,Med15,
10770,0.69,0.0,0.05,0.01,0.0,0.37,0.0,0.0,Med15_S81,0,Med15,
10771,0.39,0.0,0.0,0.0,0.0,0.58,0.0,0.0,Med15_S81,0,Med15,
10772,0.28,0.0,0.0,0.0,0.0,0.57,0.0,0.0,Med15_S81,0,Med15,
10773,0.24,0.0,0.0,0.0,0.0,0.47,0.0,0.0,Med15_S81,0,Med15,
10774,0.16,0.0,0.0,0.0,0.0,0.27,0.0,0.04,Med15_S81,0,Med15,
10775,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.22,Med15_S81,0,Med15,
10776,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.46,Med15_S81,0,Med15,
10777,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.7,Med15_S81,0,Med15,
10778,0.0,0.0,0.2,0.0,0.0,0.0,0.15,0.7,Med15_S81,0,Med15,
10779,0.0,0.0,0.57,0.0,0.0,0.02,0.15,0.55,Med15_S81,0,Med15,
10780,0.0,0.0,0.89,0.0,0.0,0.02,0.29,0.27,Med15_S81,0,Med15,
10781,0.0,0.0,0.99,0.0,0.06,0.02,0.22,0.09,Med15_S81,0,Med15,
10782,0.0,0.0,1.01,0.0,0.1,0.0,0.33,0.0,Med15_S81,0,Med15,
10783,0.0,0.0,1.02,0.0,0.13,0.0,0.31,0.0,Med15_S81,0,Med15,
10784,0.0,0.0,1.09,0.0,0.08,0.0,0.25,0.06,Med15_S81,0,Med15,
10785,0.0,0.0,1.07,0.0,0.04,0.0,0.12,0.17,Med15_S81,0,Med15,
10786,0.0,0.0,1.13,0.0,0.01,0.0,0.0,0.31,Med15_S81,0,Med15,
10787,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.42,Med15_S81,0,Med15,
10788,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.44,Med15_S81,0,Med15,
10789,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.43,Med15_S81,0,Med15,
10790,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.48,Med15_S81,0,Med15,
10791,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.52,Med15_S81,0,Med15,
10792,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.55,Med15_S81,0,Med15,
10793,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.55,Med15_S81,0,Med15,
10794,0.0,0.0,1.24,0.0,0.0,0.03,0.0,0.6,Med15_S81,0,Med15,
10795,0.0,0.0,1.17,0.0,0.02,0.03,0.0,0.63,Med15_S81,0,Med15,
10796,0.0,0.0,1.23,0.0,0.02,0.03,0.0,0.64,Med15_S81,0,Med15,
10797,0.0,0.0,1.31,0.0,0.02,0.0,0.0,0.61,Med15_S81,0,Med15,
10798,0.0,0.0,1.44,0.0,0.0,0.02,0.03,0.6,Med15_S81,0,Med15,
10799,0.0,0.0,1.63,0.0,0.0,0.09,0.07,0.45,Med15_S81,0,Med15,
10800,0.0,0.0,1.62,0.0,0.0,0.12,0.15,0.3,Med15_S81,0,Med15,
10801,0.0,0.0,1.35,0.0,0.0,0.1,0.15,0.35,Med15_S81,0,Med15,
10802,0.0,0.0,0.88,0.0,0.0,0.09,0.1,0.51,Med15_S81,0,Med15,
10803,0.0,0.0,0.5,0.0,0.01,0.38,0.03,0.66,Med15_S81,0,Med15,
10804,0.0,0.0,0.22,0.0,0.04,0.8,0.0,0.57,Med15_S81,0,Med15,
10805,0.0,0.0,0.07,0.0,0.07,1.01,0.0,0.4,Med15_S81,0,Med15,
10806,0.0,0.0,0.0,0.0,0.12,0.96,0.0,0.26,Med15_S81,0,Med15,
10807,0.0,0.0,0.0,0.0,0.1,0.69,0.0,0.13,Med15_S81,0,Med15,
10808,0.0,0.0,0.02,0.0,0.07,0.55,0.0,0.05,Med15_S81,0,Med15,
10809,0.07,0.0,0.25,0.0,0.01,0.47,0.0,0.0,Med15_S81,0,Med15,
10810,0.08,0.0,0.47,0.0,0.0,0.32,0.0,0.0,Med15_S81,0,Med15,
10811,0.14,0.0,0.68,0.0,0.0,0.2,0.0,0.0,Med15_S81,0,Med15,
10812,0.2,0.0,0.52,0.0,0.0,0.01,0.0,0.0,Med15_S81,0,Med15,
10813,0.34,0.0,0.55,0.0,0.0,0.07,0.0,0.0,Med15_S81,0,Med15,
10814,0.38,0.0,0.54,0.0,0.0,0.19,0.0,0.0,Med15_S81,0,Med15,
10815,0.36,0.0,0.7,0.0,0.0,0.3,0.0,0.0,Med15_S81,0,Med15,
10816,0.29,0.0,0.71,0.0,0.0,0.23,0.0,0.0,Med15_S81,0,Med15,
10817,0.2,0.0,0.66,0.0,0.0,0.21,0.0,0.0,Med15_S81,0,Med15,
10818,0.12,0.0,0.62,0.0,0.0,0.24,0.0,0.0,Med15_S81,0,Med15,
10819,0.04,0.0,0.62,0.0,0.0,0.24,0.0,0.0,Med15_S81,0,Med15,
10820,0.04,0.0,0.76,0.01,0.0,0.19,0.0,0.0,Med15_S81,0,Med15,
10821,0.03,0.0,0.89,0.06,0.0,0.09,0.0,0.02,Med15_S81,0,Med15,
10822,0.03,0.0,0.93,0.08,0.0,0.09,0.0,0.02,Med15_S81,0,Med15,
10823,0.0,0.0,0.92,0.06,0.0,0.06,0.0,0.06,Med15_S81,0,Med15,
10824,0.0,0.0,0.87,0.03,0.0,0.02,0.0,0.08,Med15_S81,0,Med15,
10825,0.0,0.0,0.87,0.17,0.0,0.02,0.0,0.17,Med15_S81,0,Med15,
10826,0.0,0.0,0.88,0.33,0.0,0.0,0.0,0.18,Med15_S81,0,Med15,
10827,0.0,0.0,0.93,0.51,0.0,0.08,0.0,0.16,Med15_S81,0,Med15,
10828,0.0,0.0,1.01,0.43,0.0,0.16,0.0,0.07,Med15_S81,0,Med15,
10829,0.0,0.0,0.97,0.29,0.0,0.16,0.0,0.04,Med15_S81,0,Med15,
10830,0.0,0.0,0.95,0.16,0.0,0.26,0.0,0.0,Med15_S81,0,Med15,
10831,0.0,0.0,0.76,0.22,0.0,0.23,0.0,0.0,Med15_S81,0,Med15,
10832,0.1,0.0,0.52,0.2,0.0,0.29,0.0,0.0,Med15_S81,0,Med15,
10833,0.13,0.0,0.24,0.13,0.0,0.11,0.0,0.02,Med15_S81,0,Med15,
10834,0.13,0.0,0.06,0.0,0.0,0.08,0.0,0.02,Med15_S81,0,Med15,
10835,0.03,0.0,0.03,0.0,0.0,0.02,0.0,0.02,Med15_S81,0,Med15,
10836,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,Med15_S81,0,Med15,
10837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,Med15_S81,0,Med15,
10838,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,Med15_S81,0,Med15,
10839,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.15,Med15_S81,0,Med15,
10840,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.22,Med15_S81,0,Med15,
10841,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.34,Med15_S81,0,Med15,
10842,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.42,Med15_S81,0,Med15,
10843,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.44,Med15_S81,0,Med15,
10844,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.42,Med15_S81,0,Med15,
10845,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.5,Med15_S81,0,Med15,
10846,0.0,0.0,0.0,0.0,0.03,0.0,0.47,0.58,Med15_S81,0,Med15,
10847,0.0,0.0,0.1,0.0,0.06,0.0,0.54,0.61,Med15_S81,0,Med15,
10848,0.0,0.0,0.32,0.0,0.08,0.0,0.58,0.59,Med15_S81,0,Med15,
10849,0.0,0.0,0.46,0.0,0.11,0.0,0.64,0.59,Med15_S81,0,Med15,
10850,0.0,0.0,0.44,0.0,0.11,0.0,0.58,0.61,Med15_S81,0,Med15,
10851,0.0,0.0,0.36,0.0,0.12,0.0,0.51,0.42,Med15_S81,0,Med15,
10852,0.0,0.0,0.49,0.0,0.11,0.0,0.57,0.2,Med15_S81,0,Med15,
10853,0.0,0.0,0.7,0.0,0.15,0.0,0.64,0.02,Med15_S81,0,Med15,
10854,0.0,0.0,0.88,0.0,0.23,0.0,0.89,0.0,Med15_S81,0,Med15,
10855,0.0,0.0,0.96,0.0,0.21,0.0,0.99,0.0,Med15_S81,0,Med15,
10856,0.0,0.0,1.05,0.0,0.14,0.0,0.76,0.07,Med15_S81,0,Med15,
10857,0.0,0.0,1.18,0.0,0.04,0.0,0.41,0.2,Med15_S81,0,Med15,
10858,0.0,0.0,1.34,0.0,0.0,0.0,0.04,0.27,Med15_S81,0,Med15,
10859,0.0,0.0,1.57,0.0,0.0,0.0,0.05,0.24,Med15_S81,0,Med15,
10860,0.0,0.0,1.76,0.0,0.0,0.0,0.22,0.12,Med15_S81,0,Med15,
10861,0.0,0.0,1.9,0.0,0.0,0.06,0.31,0.1,Med15_S81,0,Med15,
10862,0.0,0.0,1.99,0.0,0.0,0.06,0.3,0.16,Med15_S81,0,Med15,
10863,0.0,0.0,2.03,0.0,0.0,0.06,0.12,0.26,Med15_S81,0,Med15,
10864,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.28,Med15_S81,0,Med15,
10865,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.29,Med15_S81,0,Med15,
10866,0.0,0.0,1.91,0.0,0.01,0.0,0.0,0.29,Med15_S81,0,Med15,
10867,0.0,0.0,1.87,0.0,0.01,0.0,0.0,0.34,Med15_S81,0,Med15,
10868,0.0,0.0,1.97,0.0,0.01,0.0,0.0,0.34,Med15_S81,0,Med15,
10869,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.3,Med15_S81,0,Med15,
10870,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.23,Med15_S81,0,Med15,
10871,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.15,Med15_S81,0,Med15,
10872,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.08,Med15_S81,0,Med15,
10873,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.13,Med15_S81,0,Med15,
10874,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.15,Med15_S81,0,Med15,
10875,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.19,Med15_S81,0,Med15,
10876,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.17,Med15_S81,0,Med15,
10877,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.18,Med15_S81,0,Med15,
10878,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.21,Med15_S81,0,Med15,
10879,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.23,Med15_S81,0,Med15,
10880,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.23,Med15_S81,0,Med15,
10881,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.23,Med15_S81,0,Med15,
10882,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.25,Med15_S81,0,Med15,
10883,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.27,Med15_S81,0,Med15,
10884,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.27,Med15_S81,0,Med15,
10885,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.26,Med15_S81,0,Med15,
10886,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.26,Med15_S81,0,Med15,
10887,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.27,Med15_S81,0,Med15,
10888,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.25,Med15_S81,0,Med15,
10889,0.0,0.0,2.24,0.0,0.0,0.0,0.03,0.31,Med15_S81,0,Med15,
10890,0.0,0.0,2.1,0.0,0.0,0.0,0.03,0.35,Med15_S81,0,Med15,
10891,0.0,0.0,2.04,0.0,0.0,0.0,0.03,0.41,Med15_S81,0,Med15,
10892,0.0,0.0,2.01,0.0,0.0,0.06,0.01,0.41,Med15_S81,0,Med15,
10893,0.0,0.0,2.08,0.0,0.0,0.06,0.01,0.44,Med15_S81,0,Med15,
10894,0.0,0.0,2.2,0.0,0.0,0.06,0.0,0.43,Med15_S81,0,Med15,
10895,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.43,Med15_S81,0,Med15,
10896,0.0,0.0,2.32,0.0,0.0,0.0,0.0,0.38,Med15_S81,0,Med15,
10897,0.0,0.0,2.25,0.0,0.0,0.0,0.02,0.34,Med15_S81,0,Med15,
10898,0.0,0.0,2.11,0.0,0.0,0.0,0.03,0.3,Med15_S81,0,Med15,
10899,0.0,0.0,2.06,0.0,0.0,0.0,0.03,0.3,Med15_S81,0,Med15,
10900,0.0,0.0,2.06,0.0,0.0,0.0,0.01,0.32,Med15_S81,0,Med15,
10901,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.31,Med15_S81,0,Med15,
10902,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.29,Med15_S81,0,Med15,
10903,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.25,Med15_S81,0,Med15,
10904,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.25,Med15_S81,0,Med15,
10905,0.0,0.0,2.29,0.0,0.0,0.0,0.22,0.18,Med15_S82,1,Med15,Appreciation
10906,0.0,0.0,2.13,0.0,0.0,0.0,0.21,0.16,Med15_S82,1,Med15,Appreciation
10907,0.0,0.0,2.01,0.0,0.0,0.0,0.33,0.11,Med15_S82,1,Med15,Appreciation
10908,0.0,0.0,1.92,0.0,0.0,0.0,0.4,0.18,Med15_S82,1,Med15,Appreciation
10909,0.0,0.0,1.29,0.0,0.0,0.0,0.44,0.36,Med15_S82,1,Med15,Appreciation
10910,0.0,0.0,0.77,0.0,0.0,0.0,0.26,0.49,Med15_S82,1,Med15,Appreciation
10911,0.0,0.0,0.21,0.0,0.0,0.03,0.14,0.4,Med15_S82,1,Med15,Appreciation
10912,0.0,0.0,0.12,0.0,0.0,0.17,0.04,0.21,Med15_S82,1,Med15,Appreciation
10913,0.0,0.0,0.0,0.0,0.0,0.32,0.03,0.09,Med15_S82,1,Med15,Appreciation
10914,0.0,0.0,0.0,0.0,0.02,0.37,0.03,0.06,Med15_S82,1,Med15,Appreciation
10915,0.0,0.0,0.0,0.0,0.02,0.23,0.0,0.07,Med15_S82,1,Med15,Appreciation
10916,0.0,0.0,0.0,0.0,0.03,0.1,0.0,0.05,Med15_S82,1,Med15,Appreciation
10917,0.0,0.0,0.0,0.02,0.01,0.06,0.0,0.02,Med15_S82,1,Med15,Appreciation
10918,0.0,0.0,0.0,0.02,0.01,0.06,0.0,0.0,Med15_S82,1,Med15,Appreciation
10919,0.0,0.0,0.0,0.02,0.0,0.05,0.0,0.0,Med15_S82,1,Med15,Appreciation
10920,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,Med15_S82,1,Med15,Appreciation
10921,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,Med15_S82,1,Med15,Appreciation
10922,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,Med15_S82,1,Med15,Appreciation
10923,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,Med15_S82,1,Med15,Appreciation
10924,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,Med15_S82,1,Med15,Appreciation
10925,0.0,0.0,0.09,0.0,0.0,0.37,0.0,0.0,Med15_S82,1,Med15,Appreciation
10926,0.0,0.0,0.26,0.0,0.0,0.38,0.0,0.0,Med15_S82,1,Med15,Appreciation
10927,0.0,0.0,0.42,0.0,0.0,0.46,0.0,0.0,Med15_S82,1,Med15,Appreciation
10928,0.03,0.0,0.53,0.0,0.0,0.41,0.0,0.0,Med15_S82,1,Med15,Appreciation
10929,0.1,0.0,0.43,0.0,0.0,0.3,0.0,0.0,Med15_S82,1,Med15,Appreciation
10930,0.24,0.0,0.38,0.0,0.0,0.15,0.0,0.0,Med15_S82,1,Med15,Appreciation
10931,0.36,0.0,0.26,0.0,0.0,0.22,0.0,0.0,Med15_S82,1,Med15,Appreciation
10932,0.5,0.0,0.31,0.0,0.0,0.32,0.0,0.0,Med15_S82,1,Med15,Appreciation
10933,0.57,0.0,0.22,0.0,0.0,0.34,0.0,0.0,Med15_S82,1,Med15,Appreciation
10934,0.71,0.0,0.19,0.0,0.0,0.25,0.0,0.0,Med15_S82,1,Med15,Appreciation
10935,0.84,0.0,0.13,0.0,0.0,0.11,0.0,0.0,Med15_S82,1,Med15,Appreciation
